Code postal	Latitude	code_insee	categorie	Nombre d'éléments
1000.0	46.2022884807276	01344	vivant	1
1000.0	46.2090001968553	01053	patrimoine	38
1000.0	46.2090001968553	01053	vivant	12
1090.0	46.078682	01165	patrimoine	1
1090.0	46.0793771623739	01263	vivant	1
1090.0	46.094376	01258	patrimoine	1
1090.0	46.104716	01183	patrimoine	1
1090.0	46.121275	01169	patrimoine	1
1100.0	46.2585291818779	01283	patrimoine	3
1100.0	46.2585291818779	01283	vivant	5
1100.0	46.285809	01014	patrimoine	1
1100.0	46.285809	01014	vivant	1
1110.0	45.904357	01185	patrimoine	1
1110.0	45.904357	01185	vivant	1
1110.0	46.0030362231285	01012	vivant	1
1110.0	46.0352639673866	01080	vivant	1
1110.0	46.0593976827966	01060	vivant	1
1120.0	45.8141148511795	01418	vivant	1
1120.0	45.8264140518278	01276	vivant	1
1120.0	45.8413794009567	01049	vivant	1
1120.0	45.85092	01262	patrimoine	6
1120.0	45.85092	01262	vivant	2
1120.0	45.8891403389466	01297	vivant	1
1120.0	45.8949783181846	01342	vivant	1
1130.0	46.1538247312158	01269	patrimoine	1
1130.0	46.1538247312158	01269	vivant	3
1130.0	46.1794272487566	01357	vivant	1
1130.0	46.2102538460482	01152	vivant	1
1140.0	46.146535	01252	patrimoine	1
1140.0	46.146535	01252	vivant	1
1140.0	46.148791	01351	patrimoine	2
1140.0	46.148791	01351	vivant	1
1140.0	46.170456	01420	patrimoine	1
1140.0	46.170456	01420	vivant	1
1140.0	46.1785614037851	01348	vivant	1
1140.0	46.187995	01188	patrimoine	1
1150.0	45.8332831932395	01390	patrimoine	1
1150.0	45.8332831932395	01390	vivant	1
1150.0	45.8456230911643	01047	vivant	1
1150.0	45.848760719242	01444	vivant	1
1150.0	45.8574693996318	01396	vivant	1
1150.0	45.886871	01386	patrimoine	2
1150.0	45.886871	01386	vivant	1
1150.0	45.8922141577733	01366	patrimoine	1
1150.0	45.8922141577733	01366	vivant	1
1150.0	45.8944793853168	01099	patrimoine	1
1150.0	45.8944793853168	01099	vivant	2
1150.0	45.899331	01202	patrimoine	2
1150.0	45.899331	01202	vivant	1
1150.0	45.9277562377439	01431	vivant	1
1160.0	46.038716	01430	patrimoine	2
1160.0	46.0494662556613	01304	patrimoine	1
1160.0	46.0494662556613	01304	vivant	1
1160.0	46.0604232892371	01151	vivant	1
1160.0	46.0816913532726	01273	patrimoine	3
1160.0	46.0816913532726	01273	vivant	1
1160.0	46.1025407947158	01374	vivant	1
1160.0	46.110873	01425	vivant	1
1170.0	46.2780490347242	01135	vivant	1
1170.0	46.297111	01399	patrimoine	1
1170.0	46.3076236814555	01153	vivant	1
1170.0	46.3162658773221	01071	vivant	1
1170.0	46.344807	01173	patrimoine	2
1170.0	46.344807	01173	vivant	1
1170.0	46.347937	01436	patrimoine	1
1170.0	46.366858	01247	patrimoine	1
1170.0	46.366858	01247	vivant	1
1190.0	46.3805836704771	01102	patrimoine	2
1190.0	46.3805836704771	01102	vivant	1
1190.0	46.3917482617304	01284	vivant	1
1190.0	46.400606	01352	patrimoine	2
1190.0	46.4067812149997	01057	vivant	1
1190.0	46.429744	01323	patrimoine	1
1190.0	46.429827	01305	patrimoine	1
1190.0	46.429827	01305	vivant	2
1190.0	46.43488	01094	patrimoine	1
1190.0	46.444671678403	01337	vivant	1
1190.0	46.4977871607796	01402	patrimoine	1
1190.0	46.4977871607796	01402	vivant	1
1200.0	46.0507660641328	01189	patrimoine	1
1200.0	46.0507660641328	01189	vivant	1
1200.0	46.0871769651594	74109	vivant	1
1200.0	46.097498	01209	patrimoine	1
1200.0	46.097498	01209	vivant	1
1200.0	46.107455	01033	patrimoine	2
1200.0	46.107455	01033	vivant	7
1200.0	46.1501370944688	01114	vivant	1
1210.0	46.2581956027813	01160	patrimoine	6
1210.0	46.2581956027813	01160	vivant	4
1210.0	46.270969	01281	patrimoine	1
1210.0	46.3047354161408	01435	vivant	1
1220.0	46.3086229428015	01397	vivant	1
1220.0	46.328758	01180	patrimoine	1
1220.0	46.3578437226567	01143	patrimoine	1
1220.0	46.3578437226567	01143	vivant	1
1230.0	45.903758	01107	patrimoine	1
1230.0	45.9192368503096	01416	vivant	1
1230.0	45.941939	01384	patrimoine	1
1230.0	45.941939	01384	vivant	1
1240.0	46.063045	01085	patrimoine	1
1240.0	46.0645345110445	01235	vivant	1
1240.0	46.0712887156589	01145	vivant	1
1240.0	46.0807	01359	patrimoine	1
1240.0	46.094543	01383	patrimoine	2
1240.0	46.094543	01383	vivant	2
1240.0	46.114048	01335	patrimoine	1
1240.0	46.1210580406786	01211	patrimoine	1
1240.0	46.1210580406786	01211	vivant	1
1240.0	46.1443764544103	01069	patrimoine	1
1240.0	46.1443764544103	01069	vivant	1
1250.0	46.1391056196932	01422	vivant	1
1250.0	46.1445812993657	01197	vivant	1
1250.0	46.156198	01184	patrimoine	1
1250.0	46.1598085815817	01245	vivant	1
1250.0	46.162262	01321	patrimoine	1
1250.0	46.1706234117347	01254	patrimoine	1
1250.0	46.1706234117347	01254	vivant	1
1250.0	46.1786669893902	01072	vivant	1
1250.0	46.191403	01317	patrimoine	1
1250.0	46.1919423974924	01447	vivant	1
1250.0	46.1923671755811	01369	vivant	1
1250.0	46.2057447194757	01106	vivant	1
1250.0	46.217681	01195	patrimoine	2
1250.0	46.217681	01195	vivant	1
1250.0	46.2179895601822	01150	vivant	1
1250.0	46.2236077068762	01408	patrimoine	1
1250.0	46.2236077068762	01408	vivant	1
1250.0	46.247322	01125	patrimoine	1
1250.0	46.247322	01125	vivant	1
1250.0	46.2642699223158	01095	patrimoine	2
1250.0	46.2642699223158	01095	vivant	1
1260.0	45.896191	01036	patrimoine	3
1260.0	45.904750190896	01079	vivant	1
1260.0	45.929923	01453	patrimoine	1
1260.0	45.929923	01453	vivant	1
1260.0	46.033043	01187	patrimoine	1
1260.0	46.033043	01187	vivant	1
1270.0	46.344984	01432	patrimoine	1
1270.0	46.366711	01391	patrimoine	1
1270.0	46.3709514084815	01445	patrimoine	1
1270.0	46.384604	01108	patrimoine	2
1270.0	46.384604	01108	vivant	1
1270.0	46.426216	01029	patrimoine	1
1270.0	46.426216	01029	vivant	1
1280.0	46.2536889743136	01313	patrimoine	1
1280.0	46.2536889743136	01313	vivant	1
1290.0	46.2162227347261	01046	patrimoine	1
1290.0	46.2162227347261	01046	vivant	1
1290.0	46.216261	01334	patrimoine	1
1290.0	46.219025	01042	patrimoine	1
1290.0	46.2239444475776	01136	vivant	1
1290.0	46.2402388867252	01123	vivant	1
1290.0	46.2481168609748	01203	vivant	1
1290.0	46.2552659373273	01179	vivant	1
1290.0	46.262489	01306	patrimoine	4
1290.0	46.262489	01306	vivant	1
1290.0	46.26905	01365	patrimoine	1
1290.0	46.26905	01365	vivant	1
1290.0	46.285131	01134	patrimoine	1
1290.0	46.285131	01134	vivant	1
1300.0	45.638042082008	01268	patrimoine	1
1300.0	45.641156	01058	patrimoine	1
1300.0	45.641156	01058	vivant	1
1300.0	45.648444	01193	patrimoine	1
1300.0	45.6780319544704	01294	vivant	1
1300.0	45.7184848037064	01061	vivant	1
1300.0	45.720563	01338	patrimoine	2
1300.0	45.727341	01454	patrimoine	1
1300.0	45.727961	01286	patrimoine	2
1300.0	45.727961	01286	vivant	1
1300.0	45.73186	01117	patrimoine	1
1300.0	45.733653	01110	vivant	1
1300.0	45.759245	01034	patrimoine	11
1300.0	45.759245	01034	vivant	4
1300.0	45.7738164281917	01358	patrimoine	2
1300.0	45.7738164281917	01358	vivant	1
1300.0	45.776626	01227	patrimoine	1
1300.0	45.782592	01009	patrimoine	1
1300.0	45.80244	01116	patrimoine	1
1300.0	45.80244	01116	vivant	1
1310.0	46.1892674534503	01385	patrimoine	1
1310.0	46.1892674534503	01385	vivant	1
1310.0	46.1980389165648	01264	patrimoine	1
1310.0	46.1980389165648	01264	vivant	1
1310.0	46.209999	01065	patrimoine	1
1310.0	46.209999	01065	vivant	1
1310.0	46.2484912072714	01301	vivant	1
1310.0	46.267746	01115	patrimoine	1
1310.0	46.267746	01115	vivant	1
1310.0	46.272347	01140	patrimoine	1
1310.0	46.272347	01140	vivant	1
1310.0	46.2813062019803	01375	vivant	1
1320.0	45.965432	01129	patrimoine	1
1320.0	45.965432	01129	vivant	1
1320.0	45.973644	01092	patrimoine	1
1320.0	45.973644	01092	vivant	1
1320.0	45.991209	01449	patrimoine	2
1320.0	45.996072	01074	patrimoine	3
1320.0	45.996072	01074	vivant	1
1320.0	46.048864	01381	patrimoine	1
1320.0	46.048864	01381	vivant	1
1330.0	45.986149	01434	patrimoine	1
1330.0	45.998391	01005	patrimoine	1
1330.0	45.998391	01005	vivant	1
1330.0	46.0025158031122	01443	patrimoine	2
1330.0	46.0025158031122	01443	vivant	2
1330.0	46.013971	01052	patrimoine	2
1330.0	46.015869	01299	patrimoine	2
1340.0	46.2901092866084	01024	vivant	1
1340.0	46.3078239883309	01346	patrimoine	1
1340.0	46.3078239883309	01346	vivant	1
1340.0	46.3080355609633	01130	vivant	2
1340.0	46.319902	01387	patrimoine	2
1340.0	46.3232882652523	01229	vivant	1
1340.0	46.325327	01266	patrimoine	2
1340.0	46.325327	01266	vivant	1
1340.0	46.3402514104907	01236	vivant	1
1340.0	46.3671841055331	01040	vivant	1
1340.0	46.367920528565	01196	vivant	1
1340.0	46.378589	01163	patrimoine	1
1340.0	46.378589	01163	vivant	1
1350.0	45.809157	01162	patrimoine	2
1350.0	45.811645	01208	patrimoine	1
1350.0	45.815325	01456	patrimoine	1
1350.0	45.850718	01138	patrimoine	2
1350.0	45.850718	01138	vivant	1
1350.0	45.9144670797935	01010	patrimoine	1
1350.0	45.9144670797935	01010	vivant	1
1360.0	45.7752595953058	01224	vivant	1
1360.0	45.8338150545963	01027	vivant	1
1360.0	45.8482160666073	01032	vivant	1
1370.0	46.245238	01241	patrimoine	2
1370.0	46.245238	01241	vivant	1
1370.0	46.2710996247103	01426	patrimoine	1
1370.0	46.2710996247103	01426	vivant	2
1370.0	46.2869111224856	01350	vivant	1
1370.0	46.319834	01038	patrimoine	1
1370.0	46.319834	01038	vivant	1
1370.0	46.3321645169472	01127	vivant	1
1380.0	46.274329	01343	patrimoine	4
1380.0	46.274329	01343	vivant	4
1380.0	46.2823617410512	01355	vivant	1
1380.0	46.295698	01332	patrimoine	1
1380.0	46.308502	01026	patrimoine	2
1380.0	46.308502	01026	vivant	1
1380.0	46.3161633371437	01025	patrimoine	1
1380.0	46.3161633371437	01025	vivant	2
1380.0	46.369727	01050	patrimoine	1
1390.0	45.8952731070076	01248	vivant	1
1390.0	45.9208318005433	01105	vivant	1
1390.0	45.9278137290022	01333	patrimoine	1
1390.0	45.9278137290022	01333	vivant	1
1390.0	45.949057	01371	vivant	1
1390.0	45.962757	01261	patrimoine	1
1390.0	45.962757	01261	vivant	1
1390.0	45.963466	01362	patrimoine	1
1400.0	46.063526	01393	patrimoine	1
1400.0	46.1197888931288	01093	patrimoine	5
1400.0	46.1197888931288	01093	vivant	2
1400.0	46.147473	01001	patrimoine	1
1400.0	46.1570006647643	01113	patrimoine	1
1400.0	46.1570006647643	01113	vivant	1
1400.0	46.162795	01272	patrimoine	1
1400.0	46.162795	01272	vivant	1
1400.0	46.1766919493775	01412	patrimoine	1
1400.0	46.1766919493775	01412	vivant	1
1400.0	46.1850767668604	01084	patrimoine	1
1400.0	46.1850767668604	01084	vivant	1
1410.0	46.198206	01081	patrimoine	1
1410.0	46.198206	01081	vivant	1
1410.0	46.2231998836066	01104	patrimoine	1
1410.0	46.2231998836066	01104	vivant	1
1410.0	46.3048707897962	01210	vivant	1
1420.0	45.9592541736988	01407	vivant	1
1420.0	45.9711227954452	01118	vivant	1
1420.0	46.009117	01082	patrimoine	1
1420.0	46.009117	01082	vivant	1
1420.0	46.02348	01215	patrimoine	1
1430.0	46.067216	01282	vivant	1
1430.0	46.0811995721609	01441	vivant	1
1430.0	46.108363	01112	vivant	1
1430.0	46.120776	01067	patrimoine	1
1430.0	46.12417	01228	patrimoine	1
1430.0	46.1400388294056	01373	vivant	1
1440.0	46.2539526677697	01451	patrimoine	1
1440.0	46.2539526677697	01451	vivant	1
1450.0	46.062628	01068	patrimoine	4
1450.0	46.062628	01068	vivant	1
1450.0	46.087594	01303	patrimoine	1
1450.0	46.087594	01303	vivant	1
1450.0	46.0929329961056	01200	vivant	1
1460.0	46.1770178483313	01265	vivant	1
1460.0	46.1835057063822	01267	patrimoine	1
1460.0	46.1835057063822	01267	vivant	1
1470.0	45.796046	01400	patrimoine	1
1470.0	45.807075	01064	patrimoine	2
1470.0	45.807075	01064	vivant	1
1470.0	45.8081344303879	01403	vivant	1
1470.0	45.827603	01037	patrimoine	1
1480.0	45.9851974457379	01194	patrimoine	2
1480.0	45.9851974457379	01194	vivant	1
1480.0	45.991947	01021	patrimoine	3
1480.0	45.991947	01021	vivant	2
1480.0	45.9920709559532	01166	patrimoine	1
1480.0	45.9920709559532	01166	vivant	1
1480.0	46.000481	01030	patrimoine	1
1480.0	46.000481	01030	vivant	1
1480.0	46.0009563139342	01398	patrimoine	1
1480.0	46.0009563139342	01398	vivant	1
1480.0	46.023364	01157	patrimoine	1
1480.0	46.023364	01157	vivant	1
1480.0	46.030491	01075	vivant	1
1480.0	46.036476	01446	patrimoine	1
1480.0	46.036476	01446	vivant	1
1480.0	46.0500130878528	01243	patrimoine	1
1480.0	46.0500130878528	01243	vivant	1
1500.0	45.9391322311756	01008	vivant	1
1500.0	45.9532707815476	01345	patrimoine	1
1500.0	45.9532707815476	01345	vivant	1
1500.0	45.9592746520336	01379	vivant	1
1500.0	45.9612676311132	01004	patrimoine	4
1500.0	45.9612676311132	01004	vivant	1
1500.0	45.9722346649325	01089	vivant	1
1500.0	45.9890427918979	01149	vivant	1
1500.0	46.014618	01007	patrimoine	2
1500.0	46.014618	01007	vivant	2
1510.0	45.797746	01098	patrimoine	2
1510.0	45.825966	01100	patrimoine	1
1510.0	45.83653	01329	patrimoine	2
1510.0	45.8479947844849	01452	patrimoine	3
1510.0	45.8479947844849	01452	vivant	1
1510.0	45.8495418492089	01372	vivant	1
1510.0	45.8752584453991	01022	vivant	1
1540.0	46.192261	01368	patrimoine	1
1540.0	46.2183042970314	01457	patrimoine	1
1540.0	46.2183042970314	01457	vivant	1
1540.0	46.245726	01291	patrimoine	1
1540.0	46.245726	01291	vivant	1
1550.0	46.1387281797614	01109	vivant	1
1560.0	46.391598	01364	patrimoine	1
1560.0	46.391598	01364	vivant	1
1560.0	46.4070119749207	01212	vivant	1
1560.0	46.4497965741565	01124	vivant	1
1560.0	46.459084	01128	patrimoine	1
1560.0	46.4591265670527	01380	patrimoine	1
1560.0	46.4591265670527	01380	vivant	1
1560.0	46.459626	01388	patrimoine	5
1560.0	46.459626	01388	vivant	1
1560.0	46.474328	01437	patrimoine	2
1560.0	46.48356	01139	patrimoine	1
1560.0	46.483852	01433	patrimoine	2
1570.0	46.333638	01159	patrimoine	1
1570.0	46.333638	01159	vivant	1
1570.0	46.3594023692083	01231	vivant	1
1580.0	46.2234734386572	01192	patrimoine	2
1580.0	46.2234734386572	01192	vivant	1
1580.0	46.273859	01240	patrimoine	1
1590.0	46.32202	01148	patrimoine	1
1590.0	46.32202	01148	vivant	1
1590.0	46.326359	39283	patrimoine	1
1600.0	45.9097237931437	01238	vivant	1
1600.0	45.9303173741713	01322	vivant	1
1600.0	45.944778	01339	patrimoine	2
1600.0	45.944778	01339	vivant	2
1600.0	45.9562743754759	01347	vivant	1
1600.0	45.9600026974741	01423	vivant	1
1600.0	45.972257	01353	patrimoine	1
1600.0	45.972257	01353	vivant	1
1600.0	45.9779742440563	01250	vivant	1
1600.0	46.151168	01427	patrimoine	9
1600.0	46.151168	01427	vivant	2
1630.0	46.1799569473728	01078	vivant	1
1630.0	46.187033659662	01288	vivant	1
1630.0	46.2109116271832	01360	vivant	1
1630.0	46.2424936202316	01354	vivant	1
1630.0	46.2512534781014	01401	vivant	1
1640.0	46.030073	01363	patrimoine	1
1640.0	46.030073	01363	vivant	1
1640.0	46.032304	01056	patrimoine	2
1640.0	46.045325	01199	patrimoine	3
1640.0	46.045325	01199	vivant	1
1660.0	46.1971945287176	01096	patrimoine	1
1660.0	46.1971945287176	01096	vivant	1
1660.0	46.234350004612	01246	vivant	1
1680.0	45.7472305910404	01216	patrimoine	1
1680.0	45.7472305910404	01216	vivant	1
1680.0	45.778383734407	01233	vivant	1
1680.0	45.7831935687334	01190	vivant	1
1700.0	45.8147690253864	01275	vivant	1
1700.0	45.8271439278187	01043	vivant	2
1700.0	45.829288384189	01376	vivant	1
1700.0	45.846577	01249	patrimoine	3
1700.0	45.846577	01249	vivant	3
1710.0	46.2345312083649	01419	vivant	1
1750.0	46.3045903944797	01370	patrimoine	1
1750.0	46.3045903944797	01370	vivant	1
1750.0	46.3102713160344	01320	vivant	1
1800.0	45.8222018617859	01378	patrimoine	1
1800.0	45.8222018617859	01378	vivant	1
1800.0	45.8402605761564	01361	vivant	1
1800.0	45.8671294891344	01088	patrimoine	1
1800.0	45.8671294891344	01088	vivant	1
1800.0	45.8900645032563	01054	vivant	1
1800.0	45.903283	01290	patrimoine	81
1800.0	45.903283	01290	vivant	1
1800.0	45.9040722573889	01244	vivant	1
1800.0	45.9196963597245	01450	patrimoine	1
1800.0	45.9196963597245	01450	vivant	1
1800.0	45.93067	01260	patrimoine	1
1800.0	45.93067	01260	vivant	1
1800.0	45.9315154891986	01349	vivant	1
1800.0	45.941495	01325	patrimoine	1
1800.0	45.941495	01325	vivant	1
1800.0	45.946244	01198	patrimoine	1
1851.0	46.3414164526132	01232	vivant	1
1960.0	46.1561410890877	01336	vivant	1
1960.0	46.1821147387236	01289	patrimoine	2
1960.0	46.1821147387236	01289	vivant	1
1990.0	46.061824	01389	patrimoine	1
1990.0	46.061824	01389	vivant	1
1990.0	46.0944982220448	01083	vivant	1
2000.0	49.43678	02115	patrimoine	1
2000.0	49.4890960786863	02755	patrimoine	1
2000.0	49.4890960786863	02755	vivant	1
2000.0	49.513626	02661	patrimoine	2
2000.0	49.513732	02155	patrimoine	1
2000.0	49.5200695656698	02478	vivant	1
2000.0	49.522249	02294	patrimoine	1
2000.0	49.526949	02108	patrimoine	3
2000.0	49.533008	02191	patrimoine	1
2000.0	49.5369577034264	02497	patrimoine	1
2000.0	49.5369577034264	02497	vivant	1
2000.0	49.5647911535189	02408	patrimoine	73
2000.0	49.5647911535189	02408	vivant	10
2000.0	49.5909907142352	02157	vivant	1
2000.0	49.6120509748754	02037	patrimoine	1
2000.0	49.6120509748754	02037	vivant	2
2000.0	49.619777	02046	patrimoine	1
2000.0	49.6606512018135	02180	vivant	1
2100.0	49.8417306647049	02288	vivant	3
2100.0	49.8434333729241	02371	vivant	1
2100.0	49.844062	02691	patrimoine	13
2100.0	49.844062	02691	vivant	5
2100.0	49.8544079826712	02659	vivant	1
2100.0	49.8763332752171	02525	vivant	1
2100.0	49.8880989012177	02355	vivant	1
2110.0	49.931552	02006	patrimoine	1
2110.0	49.9668820916417	02500	vivant	1
2110.0	49.9839093802445	02095	patrimoine	1
2110.0	49.9839093802445	02095	vivant	2
2110.0	49.994929	02057	patrimoine	1
2110.0	49.994929	02057	vivant	1
2110.0	50.029678	02709	patrimoine	1
2120.0	49.8341208368107	02668	vivant	1
2120.0	49.8558472726738	02629	patrimoine	1
2120.0	49.8558472726738	02629	vivant	1
2120.0	49.86919	02035	patrimoine	1
2120.0	49.879456	02450	patrimoine	1
2120.0	49.890124	02313	patrimoine	1
2120.0	49.896066	02469	patrimoine	1
2120.0	49.898824732176	02361	patrimoine	5
2120.0	49.898824732176	02361	vivant	3
2120.0	49.922258	02455	patrimoine	1
2120.0	49.928594	02757	patrimoine	2
2120.0	49.938505	02783	patrimoine	1
2130.0	49.1400205899972	02083	vivant	1
2130.0	49.167486	02193	patrimoine	2
2130.0	49.174476	02806	patrimoine	1
2130.0	49.174476	02806	vivant	1
2130.0	49.18308	02712	patrimoine	2
2130.0	49.189531	02305	patrimoine	4
2130.0	49.189531	02305	vivant	1
2130.0	49.195463	02127	patrimoine	3
2130.0	49.195847	02220	patrimoine	3
2130.0	49.208744	02713	patrimoine	2
2130.0	49.210787	02699	patrimoine	2
2130.0	49.229459	02233	patrimoine	2
2130.0	49.239863	02271	patrimoine	2
2130.0	49.239989	02462	patrimoine	1
2130.0	49.247243	02442	patrimoine	1
2130.0	49.253958	02022	patrimoine	2
2140.0	49.768352	02652	patrimoine	1
2140.0	49.774071	02535	patrimoine	1
2140.0	49.782542	02623	patrimoine	1
2140.0	49.78295	02136	patrimoine	1
2140.0	49.785585	02373	patrimoine	1
2140.0	49.793796	02357	patrimoine	1
2140.0	49.8003	02463	patrimoine	1
2140.0	49.802253	02044	patrimoine	1
2140.0	49.820363	02391	patrimoine	1
2140.0	49.821756	02608	patrimoine	2
2140.0	49.822228	02688	patrimoine	1
2140.0	49.8345708986135	02789	patrimoine	2
2140.0	49.8345708986135	02789	vivant	4
2140.0	49.839035	02416	patrimoine	1
2140.0	49.8462147152692	02321	patrimoine	2
2140.0	49.8462147152692	02321	vivant	1
2140.0	49.862228582873	02405	vivant	1
2140.0	49.875791	02109	patrimoine	2
2150.0	49.5735132564664	02720	vivant	1
2160.0	49.337206	02091	patrimoine	1
2160.0	49.349884	02715	patrimoine	1
2160.0	49.35895333628	02439	patrimoine	7
2160.0	49.35895333628	02439	vivant	1
2160.0	49.372663	02656	patrimoine	1
2160.0	49.381959	02797	patrimoine	1
2160.0	49.386545	02250	patrimoine	1
2160.0	49.390377	02058	patrimoine	1
2160.0	49.394159	02171	patrimoine	1
2160.0	49.397282	02106	patrimoine	1
2160.0	49.403155	02252	patrimoine	1
2160.0	49.407087702817	02613	vivant	1
2160.0	49.411147	02730	patrimoine	2
2160.0	49.419629	02530	patrimoine	1
2160.0	49.426364	02235	patrimoine	1
2160.0	49.4439	02234	patrimoine	1
2170.0	49.979718	02286	patrimoine	1
2170.0	50.0171306648031	02558	vivant	1
2190.0	49.402546	02073	patrimoine	1
2190.0	49.418683	02211	patrimoine	1
2190.0	49.418683	02211	vivant	1
2190.0	49.420419	02761	patrimoine	1
2190.0	49.42061	02360	patrimoine	1
2190.0	49.4321695214045	02541	vivant	1
2190.0	49.4470701666072	02399	vivant	1
2190.0	49.482878	02013	vivant	1
2200.0	49.303291	02154	patrimoine	2
2200.0	49.304754	02536	patrimoine	1
2200.0	49.312924	02138	patrimoine	1
2200.0	49.323555	02564	patrimoine	4
2200.0	49.323555	02564	vivant	1
2200.0	49.335239093015	02706	patrimoine	4
2200.0	49.335239093015	02706	vivant	1
2200.0	49.35393	02667	patrimoine	1
2200.0	49.355343	02226	patrimoine	1
2200.0	49.355343	02226	vivant	1
2200.0	49.358954	02089	patrimoine	1
2200.0	49.358954	02089	vivant	1
2200.0	49.361816	02064	patrimoine	3
2200.0	49.361816	02064	vivant	1
2200.0	49.3667350326735	02780	vivant	1
2200.0	49.3752498468066	02003	vivant	3
2200.0	49.379144	02722	patrimoine	25
2200.0	49.379144	02722	vivant	4
2200.0	49.3794286762577	02805	patrimoine	1
2200.0	49.3794286762577	02805	vivant	1
2200.0	49.382282	02598	patrimoine	3
2200.0	49.391681	02610	patrimoine	1
2200.0	49.419142	02767	patrimoine	2
2200.0	49.422373	02253	patrimoine	1
2210.0	49.140791	02119	patrimoine	3
2210.0	49.153811	02411	patrimoine	1
2210.0	49.165492	02241	patrimoine	1
2210.0	49.168395	02203	patrimoine	3
2210.0	49.185462	02121	patrimoine	2
2210.0	49.185865	02023	patrimoine	2
2210.0	49.187895	02796	patrimoine	2
2210.0	49.191577	02538	patrimoine	1
2210.0	49.195119	02662	patrimoine	1
2210.0	49.201916	02580	patrimoine	4
2210.0	49.204884	02579	patrimoine	1
2210.0	49.217849	02192	patrimoine	1
2210.0	49.217849	02192	vivant	1
2210.0	49.221965	02082	patrimoine	1
2210.0	49.224064	02090	patrimoine	1
2210.0	49.243001	02665	patrimoine	1
2210.0	49.245582	02693	patrimoine	2
2210.0	49.263561	02412	patrimoine	1
2210.0	49.266516	02585	patrimoine	1
2210.0	49.273605	02272	patrimoine	2
2210.0	49.28425	02533	patrimoine	1
2210.0	49.28973	02799	patrimoine	2
2220.0	49.254594	02179	patrimoine	1
2220.0	49.261312	02129	patrimoine	1
2220.0	49.278203	02523	patrimoine	1
2220.0	49.280381	02427	patrimoine	1
2220.0	49.284037	02520	patrimoine	1
2220.0	49.287008	02447	patrimoine	1
2220.0	49.290765	02735	patrimoine	1
2220.0	49.293987	02817	patrimoine	1
2220.0	49.295424	02249	patrimoine	1
2220.0	49.298109	02393	patrimoine	2
2220.0	49.306313	02421	patrimoine	2
2220.0	49.308	02633	patrimoine	1
2220.0	49.310316	02054	patrimoine	2
2220.0	49.321185	02432	patrimoine	2
2220.0	49.32282	02152	patrimoine	1
2220.0	49.326479	02581	patrimoine	2
2220.0	49.333794	02711	patrimoine	2
2220.0	49.335884	02230	patrimoine	3
2220.0	49.339854	02036	patrimoine	1
2220.0	49.341117844905	02110	patrimoine	3
2220.0	49.341117844905	02110	vivant	1
2220.0	49.344012	02224	patrimoine	2
2220.0	49.359475	02763	patrimoine	1
2220.0	49.361527038405	02195	patrimoine	1
2220.0	49.361527038405	02195	vivant	1
2220.0	49.364588	02263	patrimoine	1
2220.0	49.364656	02120	patrimoine	1
2220.0	49.383863	02682	patrimoine	1
2230.0	49.9478932718392	02334	patrimoine	1
2230.0	49.9478932718392	02334	vivant	1
2240.0	49.7660539785944	02009	vivant	1
2240.0	49.772281	02717	patrimoine	1
2240.0	49.790392	02592	patrimoine	1
2240.0	49.792184	02605	patrimoine	1
2240.0	49.7967392372976	02648	patrimoine	4
2240.0	49.7967392372976	02648	vivant	2
2240.0	49.80615	02721	patrimoine	1
2240.0	49.8073336898606	02387	vivant	1
2250.0	49.720345	02737	patrimoine	1
2250.0	49.722697	02689	patrimoine	1
2250.0	49.7242852459894	02827	vivant	1
2250.0	49.738328	02460	patrimoine	1
2250.0	49.739619	02101	patrimoine	3
2250.0	49.739619	02101	vivant	1
2250.0	49.744344	02468	patrimoine	3
2250.0	49.744344	02468	vivant	1
2260.0	49.897726	02670	patrimoine	1
2260.0	49.925033	02276	patrimoine	2
2260.0	49.946974	02418	patrimoine	1
2260.0	49.973245	02141	vivant	3
2260.0	49.998606	02312	patrimoine	1
2260.0	49.998606	02312	vivant	1
2270.0	49.676472	02156	patrimoine	1
2270.0	49.692386	02237	patrimoine	3
2270.0	49.692386	02237	vivant	1
2270.0	49.703606	02559	patrimoine	2
2270.0	49.730462	02096	patrimoine	2
2270.0	49.747379	02306	patrimoine	1
2290.0	49.371094	02672	patrimoine	1
2290.0	49.3790528233179	02011	patrimoine	2
2290.0	49.3790528233179	02011	vivant	1
2290.0	49.382659	02514	patrimoine	1
2290.0	49.391916	02643	patrimoine	2
2290.0	49.391916	02643	vivant	1
2290.0	49.4048089530224	02795	patrimoine	2
2290.0	49.4048089530224	02795	vivant	1
2290.0	49.407477	02071	patrimoine	3
2290.0	49.407477	02071	vivant	1
2290.0	49.4078666530349	02326	vivant	1
2290.0	49.427837	02673	patrimoine	2
2290.0	49.435101	02562	patrimoine	3
2290.0	49.459496	02527	patrimoine	1
2300.0	49.51271	02093	patrimoine	5
2300.0	49.51271	02093	vivant	2
2300.0	49.516455	02363	patrimoine	1
2300.0	49.516455	02363	vivant	1
2300.0	49.5172609902062	02750	vivant	1
2300.0	49.520591	02140	patrimoine	2
2300.0	49.520591	02140	vivant	1
2300.0	49.5325810391645	02686	vivant	1
2300.0	49.570831	02631	patrimoine	2
2300.0	49.5796470729985	02086	patrimoine	1
2300.0	49.5796470729985	02086	vivant	1
