latitude,longitude,cultural_density
45.5476875903,5.81387589748,8.16326530612245
46.014833908,3.2012859723,3.6062026685899746
43.5507249635,4.18349802063,1.2542759407069555
43.2351468241,2.5327825562,14.440433212996389
45.0530693199,3.88524729137,5.956320317670417
44.7793442905,6.87518098236,5.154639175257732
44.3012876866,0.358229103443,1.889466225791214
43.7284369506,6.30439429944,10.79136690647482
46.455684191,1.83976972145,2.1770682148040637
44.3160186564,4.51739879151,22.93577981651376
44.5986106793,4.33305809833,3.51493848857645
47.7948800184,2.93667863104,2.6666666666666665
44.4835265148,-0.0662157307002,3.579952267303103
47.5901064587,6.41781812874,23.076923076923077
47.9382332806,6.33247986136,0.6329113924050633
48.3996493639,0.321252383862,4.901960784313726
45.6088639529,6.08868598171,6.756756756756757
49.1575246748,1.24431447068,1.6233766233766234
50.0813661279,1.996040675,0.9606147934678194
49.7466608044,2.34699446197,0.36258158085569253
49.9134876579,2.18609222746,0.3372681281618887
43.6717803693,4.20375100125,0.5166178749784742
45.5525768932,6.61836974596,2.428792227864871
46.7155678491,2.72085613518,2.997002997002997
46.6641114038,2.54417379933,20.61855670103093
43.1339521918,-1.19765745268,16.666666666666668
49.0728443021,1.77403416153,3.386004514672686
48.7369624344,6.0192315764,1.8484288354898337
43.2973870708,-1.48514354363,1.4814814814814814
49.9720712318,1.94513035737,1.733102253032929
43.6983525736,-0.265145513574,1.4896469536719796
50.6441641115,2.39533267946,2.8440832910106653
49.2125093524,-1.08007866426,1.8281535648994516
50.4271409917,1.6712119131,5.181347150259067
43.3676910136,1.87455000904,11.235955056179776
46.8329725103,-0.135880248296,1.7991004497751124
47.1728785893,5.16876522456,1.3360053440213762
47.7479865538,4.57814842131,5.813953488372093
49.930148162,3.51120205593,3.7313432835820897
45.5733792643,6.257350927,0.564652738565782
45.6131404682,2.39218552695,7.653061224489796
50.4212424085,2.71263968704,0.7581501137225171
48.1975745771,3.73632794113,2.0120724346076457
43.5360708378,5.39857444582,1.367489594466314
50.498421043,3.30536772065,0.7309941520467836
45.6978541675,5.90388626955,0.8641708589241073
45.798115839,1.13256119886,1.014027378739226
46.7384516809,-1.62702889721,0.3864734299516908
49.4307181998,0.626081675933,38.21656050955414
49.4384256824,3.51149185429,6.5359477124183005
43.0449880503,2.13672463655,4.9504950495049505
46.2109887646,1.9959623106,1.9157088122605364
45.1611118041,1.02760334282,10.169491525423728
44.7550573905,4.48565370819,24.691358024691358
43.0978286628,2.09203368421,5.9347181008902075
49.7667120841,3.36639043616,1.876172607879925
43.1820306523,2.2370439206,2.865329512893983
43.2200878042,0.927625726585,10.169491525423728
44.5544439142,4.59597695147,5.134788189987163
43.8843961225,2.45700986389,2.079002079002079
44.461394449,1.24016214719,5.5762081784386615
44.0482971636,1.27398142654,1.6286644951140066
45.0773628092,2.82044100103,12.295081967213115
50.0040829344,2.6483138296,0.6027122049221497
45.6683987277,6.40460338643,0.9811135638950208
48.929810647,6.8693705224,1.5772870662460567
43.9258213622,2.14686328555,1.1107430286259914
44.0815971851,1.44856431622,0.29708853238265004
45.1885296943,6.33989973257,7.9787234042553195
45.147448938,1.67744680624,4.149377593360996
45.8642146878,4.83076882864,1.3183915622940012
45.2388897722,4.86235251807,1.5037593984962405
44.8152938105,4.42503897561,6.097560975609756
44.9397584607,4.73413213329,1.9646365422396856
45.1413289444,1.8139819421,2.6525198938992043
45.8156435779,6.01581486858,0.3672420124862284
43.0920329311,-1.43472285971,3.048780487804878
50.7805751248,1.87194877839,1.5649452269170578
48.4318193082,0.0915406916107,1.8239160998594064
42.9943909775,2.25844650226,53.70843989769821
50.524381531,1.85083000523,2.5974025974025974
45.8806920223,6.23633769093,1.7421602787456445
44.4989099133,4.94589832405,19.23076923076923
48.7960843864,2.42124593241,0.19913707268503153
48.0034942953,7.54980840525,0.8802816901408451
49.3644069158,6.04829438392,0.16286644951140064
43.4688122746,3.33925724714,2.244668911335578
49.4030540812,4.34518271318,6.172839506172839
47.5355145985,4.48820121343,15.544041450777202
44.7070337034,4.6240636083,0.6680026720106881
45.9168253291,4.65500393132,2.534854245880862
44.9822063371,5.01703375369,0.7407407407407407
49.3219074958,1.17828361031,1.2422360248447204
49.9632577527,2.9374491434,2.331002331002331
48.7214134233,1.29474223836,6.802721088435374
47.6392193445,-2.17681507496,0.7501875468867217
48.548374875,5.81464831473,3.9447731755424065
44.4942339425,4.79847467163,1.5723270440251573
45.2312708319,2.95300274076,6.211180124223603
49.5119483771,4.54919404707,3.7313432835820897
48.4687180609,7.02039270494,4.830917874396135
45.3827600659,-0.497845683209,5.05050505050505
44.828046683,1.07371384285,5.025125628140704
45.2556220149,1.46918061552,1.2144765606023804
43.3533145712,5.51134767187,0.2762812543168946
43.7074197745,5.15105029207,1.4119308153900458
43.7887902464,6.03091832001,3.5906642728904847
45.288412571,0.305272710344,1.8656716417910448
44.6231983139,0.286538311278,6.0728744939271255
48.7615346017,3.8160207846,5.58659217877095
45.1710812431,6.01841266014,2.089864158829676
44.5522761044,3.67650603753,11.194029850746269
47.5354537745,6.8931467059,1.3227513227513228
50.5417063572,2.94865877262,0.27570995312930796
47.1905039427,4.42062511101,5.617977528089888
46.9138309803,4.97484420794,2.4330900243309004
49.9594164117,1.88551094402,1.2224938875305624
44.9602873313,3.09831933936,21.73913043478261
45.3798822282,6.11410440285,0.98015192354815
44.7665515552,4.91520351074,0.38153376573826786
44.8944815222,3.98915009385,8.264462809917354
44.9071449693,3.68020035357,25.806451612903224
45.5636726085,2.21836208439,27.77777777777778
44.3819408307,0.628501205807,1.6207455429497568
42.8159020056,1.58114167435,17.857142857142858
48.5863997964,4.12292771236,9.174311926605505
47.4435756978,3.07325894698,1.0764262648008611
47.2097168429,4.17338633235,4.942339373970346
46.333709028,6.46512142751,0.6039863096436481
47.2339866645,2.30681136882,0.8857395925597874
46.1501272552,-0.0484413702112,2.1739130434782608
49.5106931001,5.5687752244,3.0721966205837172
49.3965343512,2.11883442492,2.8719126938541066
48.3316342289,1.65200413227,41.00946372239748
43.9803884973,6.59032744238,31.496062992125985
49.9379400536,2.3677741824,2.5316455696202533
46.000527699,6.10482048689,0.903750564844103
44.2614961379,6.62671789984,4.836759371221282
46.0204552645,0.5258351895,8.333333333333334
47.1778132314,2.24096841873,2.7247956403269753
47.0338777551,3.63261778008,2.6455026455026456
48.2289582761,1.36379289637,2.386634844868735
45.1644412736,2.32569985798,11.475409836065573
45.1884321561,3.68990996082,9.111617312072893
44.1976013658,4.25339592955,1.9588638589618022
45.7588655872,6.08634740225,2.4096385542168677
46.7988419834,4.95551290173,0.8410428931875525
48.6982248016,0.125681370095,1.5267175572519085
44.6009371852,2.31097212819,2.178649237472767
44.0205135175,1.87448422002,10.1010101010101
47.0682393129,4.86123205088,7.142857142857143
50.7335685811,1.99279258078,0.9960159362549801
44.1352241599,2.67560444399,2.865329512893983
48.7200663423,7.46240989793,4.366812227074236
44.0048087082,4.95793804186,0.351123595505618
44.459680191,3.85680054017,8.968609865470851
44.9804416467,1.86889705524,2.3557126030624262
47.6210336538,7.24484329622,2.963221195746906
48.5247239067,7.53898226259,3.4794711203897006
48.9155179716,6.97971818024,2.577319587628866
44.8338975947,1.68546472783,1.3986013986013985
49.6071633233,0.63205346079,3.2414910858995136
42.9813926821,1.45571678885,7.380073800738008
43.9742117823,3.44750179641,5.747126436781609
43.0865933129,-0.975830876097,14.285714285714286
44.1250099126,4.08828501262,0.4723878078956248
42.6407019491,2.98145485065,0.2714440825190011
49.5164052633,4.50308478101,2.594033722438392
47.3053386559,6.14827312973,1.0515247108307044
46.7494537565,-0.313467938365,1.1961722488038278
48.754963401,6.30928287834,13.850415512465373
47.0311972081,6.07639327081,2.73972602739726
46.0728257803,6.33057376854,0.35174111853675694
47.1669744984,5.5649107588,2.0242914979757085
47.9998215771,-1.495562097,1.1074197120708749
48.5151526576,5.60410565546,27.77777777777778
49.1595048977,6.04632244195,0.46382189239332094
46.3264716768,4.23626914802,15.306122448979592
47.0231471184,6.19580927282,5.747126436781609
47.3830839935,3.56104962023,4.484304932735426
44.9444897713,-0.500579133995,0.17685550904910688
45.9534226621,1.39930873296,0.7109847138286527
48.8402151816,0.73972567335,5.2631578947368425
45.9747688433,0.556409302245,2.5974025974025974
45.5557839461,3.75625356567,1.6037323224959907
44.4943534957,1.9357162857,10.638297872340425
43.9263758841,2.37579999159,4.201680672268908
46.1059597472,3.89158878833,2.0736132711249353
47.4520562833,0.446595189261,0.5633802816901409
46.1961567042,6.22429975401,0.160333493666827
49.2071001179,2.12057880418,2.2535211267605635
47.6809699822,6.41769484638,11.933174224343675
49.3762672939,3.18334679178,2.4311183144246353
50.8115899636,1.62108848626,0.9828009828009828
49.1509533273,1.69495333477,5.05050505050505
47.3917237652,1.00023994675,2.550637659414854
47.5570972136,-2.54057380669,3.319108582266477
49.08689493,4.17217235053,4.069175991861648
43.7287344791,1.83182396743,0.9276437847866419
50.4655698983,2.17120117891,7.8125
48.629003135,4.82923701475,9.174311926605505
48.4227200634,-0.624160085775,1.4864362690449646
46.0055913782,5.35760660735,1.3554727211114876
45.5322152367,2.0852662893,4.761904761904762
44.2306453539,0.246322512881,8.771929824561404
45.9367134524,5.3328092349,1.2804097311139564
45.0115337381,-0.548307688841,0.6191950464396285
45.9608475114,5.3729257777,0.3937007874015748
45.9961799872,4.91227250796,1.041124414367517
49.11033118,1.65004984269,4.8076923076923075
50.5355497519,2.41535244184,1.5360983102918586
46.5238475796,4.66808403552,11.764705882352942
49.2501431721,-0.241578864111,0.7117437722419929
49.2130667488,0.925129802159,0.8285004142502072
49.4044285564,1.12471250441,0.30066145520144316
49.3028161633,1.26637402141,3.9215686274509802
49.1567317794,1.14647315258,2.2396416573348263
49.9009532186,2.29007445539,0.7265255201262246
49.498787026,3.92278993322,2.5380710659898478
48.7355504117,3.13534283623,1.2269938650306749
48.4423011417,1.40659215552,3.236245954692557
48.119478992,7.25998332176,7.138607971445568
48.0403287811,-0.0436682297545,3.4364261168384878
49.2396972255,6.09947450041,0.18335166850018336
47.8672344964,6.56250054881,6.0606060606060606
43.3625512592,-1.12435569273,4.329004329004329
43.5938659835,-0.743678079626,2.5220680958385877
47.8100690603,4.50329961504,5.780346820809249
45.9651984924,4.32676291669,0.6058158319870759
48.2874371683,2.53069073747,5.665722379603399
45.503261775,4.8031868522,0.7132667617689016
43.628363684,6.3718765021,2.1668472372697725
46.2569032806,-0.608681235963,2.2573363431151243
49.6414081201,2.83395091808,2.3980815347721824
42.4436859079,2.68338432052,1.937984496124031
45.7689915038,0.206024179916,1.721170395869191
49.5695149287,1.06535432644,1.4388489208633093
44.6190703929,6.22962169969,1.0775862068965518
49.0649831287,5.38366026137,1.8083182640144666
47.3833270209,-1.18241880879,0.6963788300835655
48.6399125992,5.02373888302,1.497566454511419
47.3337177684,4.82268168932,2.192982456140351
49.9247359313,4.66426745168,4.608294930875576
47.1322445676,0.307767797978,11.312217194570136
49.2186389559,3.20808809779,12.987012987012987
48.3603390007,0.173826931122,2.0811654526534857
42.8993345679,0.283796847933,3.4965034965034967
49.9085547953,1.17898885458,1.5772870662460567
49.6545166114,0.967454665493,2.680965147453083
48.8461317815,-1.52840505005,2.1881838074398248
49.0653836521,6.04477980667,1.3157894736842106
47.7772837074,4.16461279806,3.4722222222222223
47.8056331303,4.14511090809,6.622516556291391
44.5798033579,4.72035521485,1.4450867052023122
45.2279590632,4.79738593664,2.4610336341263332
45.2464246163,4.81244292927,0.7440476190476191
48.4944929623,-2.55104146851,0.8382229673093042
49.6411808161,3.3695440898,4.545454545454546
47.5902572051,6.09074936306,6.578947368421052
45.0699830319,3.05933407794,8.298755186721992
47.6031655316,6.86569831996,0.8517887563884157
48.2358357276,5.28592728312,3.4285714285714284
46.4237585921,5.42679898961,10.75268817204301
48.8882282833,1.81107773324,1.9305019305019304
48.783786876,4.95243588603,7.8431372549019605
44.754520164,-1.08109347037,0.39227993095873215
49.3356448662,5.88195094203,3.816793893129771
45.7873565333,5.65788307924,3.0303030303030303
44.0051181728,1.89353888985,16.80672268907563
46.2630044811,-1.01765756102,1.7028522775649213
47.9283690025,5.52049253052,18.69158878504673
44.1023256865,0.285513474394,3.861003861003861
48.3907003871,7.38488102933,5.467468562055768
43.7769856778,6.82318647257,3.10077519379845
48.2740984762,2.02318881395,3.8461538461538463
48.1771432995,-0.792693064482,0.4192872117400419
48.2975724468,-1.5958926629,1.9940179461615155
50.8658312835,1.91824266934,0.6402048655569782
43.3162323845,0.0661292310469,1.444043321299639
48.6145967279,2.8066323497,3.194888178913738
48.9815454378,2.05025746939,0.37391564463057136
45.5349913099,4.27650426979,0.6769825918762089
44.0507893674,3.97484165309,1.4876524843796488
49.2280273549,1.24535712004,0.7451564828614009
48.8531068723,1.44282251415,2.1352313167259784
43.2387006623,-0.247297469008,1.0764262648008611
45.6137559506,-0.289585740498,1.9723865877712032
45.6230428074,-0.0817275722505,3.2467532467532467
47.560677405,4.01177532833,6.25
47.476837416,-0.556125995444,0.8414570295943554
48.3095627706,2.00619112268,0.44953922229714544
49.667866856,0.45434007056,5.376344086021505
49.5867004346,0.292626408663,0.7102272727272727
48.5911202876,2.05864904136,1.1396011396011396
49.3148919573,2.50251888584,1.4492753623188406
49.8336959193,0.798984210018,3.8095238095238093
44.9887543021,3.15851184449,2.512562814070352
45.1968681606,2.46563596922,6.784260515603799
44.7474871579,1.89850060381,4.237288135593221
44.4865010847,1.20855960816,5.882352941176471
45.9093715116,5.79516005674,1.7406440382941688
46.3870511077,-1.40049386944,1.0141987829614605
46.6986976,0.896253717569,22.038567493112946
43.4917846595,-1.51623373371,0.23680969972530075
46.2061055614,-0.949106581868,2.3076923076923075
48.5873514274,3.8174517586,3.717472118959108
43.550474503,2.58241545036,3.8240917782026767
45.4299135686,1.15056975659,1.663893510815308
46.1067042744,-1.10617840927,0.4742708086317287
45.6472585146,0.14514490683,1.5217136837176637
42.5644340706,1.95068130074,6.768189509306261
50.4095857133,2.75123923187,0.20403999183840033
47.5778407482,-0.968142946141,6.342494714587738
49.334468969,2.32846218053,0.8673026886383348
47.3165186023,1.23978157464,3.6319612590799033
50.4047718446,3.15371031857,2.2172949002217295
43.6835011433,3.59259437611,2.012747400201275
50.330855319,3.25574141604,0.19886646117132345
49.25086166,-0.398796097225,2.5031289111389237
49.5045058305,3.43129584952,0.38595137012736397
47.8815041686,6.20949435555,7.042253521126761
45.3485883521,4.88275176327,1.9175455417066156
47.2008943989,1.80745396051,9.23076923076923
43.0053698793,0.591471549126,25.974025974025974
46.966601859,3.49853718093,4.081632653061225
50.4616640055,2.88243603583,0.44033465433729635
47.728708318,3.96334270407,4.854368932038835
49.248966024,0.054049962802,1.976284584980237
45.8906432566,6.12551773598,0.549214030191928
46.1909730986,6.24250704322,0.3393015607871796
45.8451541952,-0.606940524552,5.025125628140704
45.1826946936,0.595337077035,0.6711409395973155
48.9223335323,2.70854622393,0.29708853238265004
49.450044528,0.891983658071,1.6863406408094435
49.6362063201,-1.2855537086,5.115089514066496
45.2718637753,4.89169921081,0.7077140835102619
46.9585671932,5.27702969888,2.358490566037736
45.7607896686,5.29198081726,1.358695652173913
46.9690286816,2.54279366157,4.048582995951417
45.2460902392,4.65026947295,0.7454555880497735
48.386421082,5.26980637959,33.333333333333336
43.9620009704,6.66395811566,3.8350910834132312
47.5167662768,3.87931663597,15.748031496062993
50.5265153703,2.92753629479,0.09192021325489474
49.9949415311,4.11785622281,0.30864197530864196
47.0770713545,4.09241779804,2.7662517289073305
48.1847716703,6.94070062942,0.2968239833778569
47.8449228993,5.66083228787,8.0
45.9943029714,0.619730334325,3.56718192627824
49.350204752,2.36431728817,3.5842293906810037
49.5672978302,2.38642388977,0.8460236886632826
45.9422570443,4.70796670026,1.1109739538328602
16.4655608425,-61.4616707348,0.48697345994643293
42.7627016726,2.52092387991,17.441860465116278
43.7365172868,5.47136689464,2.7649769585253456
50.603523536,3.18920215192,0.6150061500615006
44.8313754887,3.05707779467,7.874015748031496
47.3758227575,6.57605269789,1.597444089456869
45.9950682393,-0.482871743818,5.54016620498615
49.1391972334,3.73533803847,14.084507042253522
49.8444301625,4.30477603028,9.900990099009901
47.3090555536,3.72507845013,11.695906432748538
45.7847587355,5.15418784816,0.8818342151675485
46.3530564511,6.42748586139,0.41305245766212306
44.3736020127,0.955224087107,4.830917874396135
43.587465146,7.10635418256,0.4465047867939643
45.3513149351,2.56147315935,13.84083044982699
46.6191770822,-0.767030058653,5.692599620493358
47.1012813081,4.55975234629,11.235955056179776
49.19731326,6.24824504682,5.181347150259067
46.9684491062,0.55478841999,1.9569471624266144
47.0784768788,-0.131764667589,2.1551724137931036
45.2300537681,0.831654901001,2.3510971786833856
48.7503412602,2.2993268102,0.21878076604522512
46.877083076,0.530703043552,4.201680672268908
42.8732630887,0.901092072285,13.333333333333334
42.9622347688,2.21863246536,3.508771929824561
46.8926537731,4.40284807189,2.3255813953488373
50.4503901319,2.25792059446,1.3513513513513513
45.3306191916,3.01194241608,5.747126436781609
50.3753643424,3.51113183833,0.4443127962085308
50.3178758623,2.74105063372,0.34746351633078526
46.3239156269,4.07162173983,3.9215686274509802
46.2540912663,1.84997964766,5.434782608695652
43.0760669312,0.464444450073,5.617977528089888
45.5976216526,5.61289945248,0.6844626967830253
49.1874469545,3.72490243283,9.803921568627452
49.7952206071,4.31356214296,4.739336492890995
44.706679476,5.05730534436,0.3702332469455757
48.3842823677,5.86742713416,14.925373134328359
45.3738404423,3.14813755867,12.345679012345679
45.24485231,2.69776842052,5.347593582887701
45.3913756385,3.99457780325,4.716981132075472
48.3400960941,0.564708341058,3.4722222222222223
47.4512206188,6.56926667052,2.5316455696202533
49.3270407818,-1.3359052724,5.376344086021505
49.322265478,0.651047926386,0.999000999000999
49.582424474,3.12116123031,3.8240917782026767
47.8663621082,3.51999342457,0.6142506142506142
45.3973605604,5.4963701967,0.552791597567717
49.2286452463,2.5135789889,12.213740458015268
48.8438751454,5.62186076093,2.314814814814815
46.9110862876,3.01870489401,42.857142857142854
47.7713625885,5.1988766167,5.1020408163265305
43.879393265,5.38921757843,2.1347688880638573
42.784224156,0.178165691036,19.841269841269842
43.298766565,2.30707240315,8.264462809917354
43.904199015,4.68302001901,2.1510516252390057
46.0015344029,5.51130637511,2.9411764705882355
43.4438787221,-1.05280002539,11.049723756906078
45.6918000182,5.42912409085,0.5252100840336135
45.0650385961,4.16874927244,3.2051282051282053
42.9925595052,0.905628547412,3.4722222222222223
46.2834936005,5.69061651221,0.5735589331803843
43.705221087,-0.17265437468,7.407407407407407
43.7407745105,-0.061788186637,2.9761904761904763
46.8941749828,5.77318253275,4.422169811320755
43.4221190537,-1.54906516427,1.2448132780082988
48.4103383904,2.5610975271,0.9930486593843099
43.7212717776,3.47409312363,18.01801801801802
43.6059261585,-0.44174435794,4.716981132075472
42.6660398231,2.49328385773,23.25581395348837
47.9272051902,-1.29532585223,6.896551724137931
43.340809615,-0.991760283648,3.058103975535168
47.947611382,5.02233277969,8.344923504867872
47.0351046371,5.76978366413,4.242424242424242
47.4628603881,5.58172003346,0.8012820512820513
47.052125982,6.3997146018,2.677376171352075
46.9151827645,6.00599288547,4.3478260869565215
47.3382300377,5.20032142407,0.3780718336483932
44.6529002838,-1.17429790933,1.381811900854996
44.4543698318,1.54748898105,0.983284169124877
43.4260778242,-1.51681726621,1.1344299489506522
47.3759150158,5.19629196424,3.933136676499508
44.9005086707,4.31778204029,2.6595744680851063
45.5603861745,-0.873664735629,2.7027027027027026
48.0983124946,3.59434299703,1.607717041800643
47.5194914432,6.65186946515,1.3123359580052494
46.1222282115,6.13971386615,0.38714672861014326
47.1484873028,5.52058392702,4.484304932735426
45.2984854251,2.31775819342,14.925373134328359
48.1321521406,6.54858727341,0.8873114463176575
45.5228923637,-0.301856482703,1.277139208173691
45.0157581227,1.29160105992,4.962779156327543
46.3670864602,2.41001210443,5.847953216374269
46.6715864043,0.681233798313,3.714020427112349
45.9283336011,-0.717220453831,1.3550135501355014
49.744126618,4.11908765808,12.5
46.1346681524,4.28747149673,4.504504504504505
45.0765827796,-0.70962789405,1.8083182640144666
49.2246570472,3.68877941886,10.204081632653061
48.5278271069,4.14197110248,1.409443269908386
48.337398478,0.850887620161,0.892458723784025
42.9591847371,-0.119079504665,2.5188916876574305
46.6760407934,2.42650950674,3.5211267605633805
47.2158291471,4.46108652997,8.733624454148472
48.156151635,4.72890746398,9.523809523809524
48.8058803597,2.33351024984,0.5537354067648009
49.2548799371,3.47829076337,4.962779156327543
47.5964840331,3.76078082022,8.097165991902834
47.9936344647,0.428021491681,3.90625
46.7359618133,1.82403149268,0.5169294391315585
45.3984149619,3.11786009543,4.918032786885246
46.0498769657,-0.890135865297,3.416856492027335
46.4816783917,-0.55505132274,0.7874015748031497
45.1913605655,4.74320427692,0.7776049766718507
47.7881590342,1.88281454667,1.6736401673640167
50.8768753502,1.98398234284,0.8992805755395683
47.7980489789,1.10277891267,6.369426751592357
49.4463462348,0.753460847099,1.5618898867629831
43.2479579692,-0.725585017259,7.8431372549019605
44.0337772733,-0.787351703043,2.789400278940028
46.0981343308,6.3386699894,0.508646998982706
43.0398698092,-0.735693683266,0.9057971014492754
46.1431515084,3.74329110559,1.557632398753894
43.4246280081,2.18966306697,17.24137931034483
49.1989568995,6.21054384876,0.7304601899196493
43.3110246072,2.91115452781,0.9191176470588235
43.7249523063,3.67420720253,3.0120481927710845
43.006001672,-0.0963626224791,1.3328890369876707
42.5352193463,3.02429862885,0.9018759018759018
49.1339723471,-0.158515066328,0.5155968032998195
44.8003905234,2.7434750028,4.884004884004884
43.2458340699,2.77062357779,2.785515320334262
47.5626482877,2.4300855539,1.9120458891013383
48.7321880919,-0.0132322590535,1.903506845303463
45.1011667634,1.93436308377,2.3458445040214477
48.9511344629,2.2410409502,0.1764700418884152
47.7437885259,4.10154534909,9.049773755656108
45.4893893107,6.33336554074,1.02880658436214
44.3845067186,0.0666936093106,3.048780487804878
46.5787862593,1.4926283101,1.5772870662460567
46.9784261272,-0.468875242934,3.638568829593693
48.0906663644,-0.632122843282,0.6798096532970768
48.0483656903,-1.13833015473,1.0688328345446771
48.2764030103,0.969137990852,3.058103975535168
43.9815740047,4.49083337312,6.382978723404255
47.6646891892,5.62545925232,13.88888888888889
47.0685552309,5.02486486976,1.8115942028985508
47.6049743564,6.82328122613,1.7361111111111112
48.2496052712,-4.29867172624,1.9212295869356388
45.9472669174,6.14837081563,0.25779840164990975
50.3376452337,1.81790740998,9.146341463414634
46.9410833796,1.46153298844,5.0
49.9413936849,2.24676238077,3.6231884057971016
43.2548502906,-1.02446609378,14.285714285714286
42.8760950162,1.5950781123,1.36986301369863
46.4000913267,5.58894022336,4.32152117545376
45.7213212651,6.06342859728,2.2271714922048997
45.4207986655,3.72311154214,3.8251366120218577
46.7695260312,5.52939356263,3.2679738562091503
45.0403037816,4.63051185018,5.714285714285714
44.8669171298,3.90308376688,27.586206896551722
43.5468692378,4.66215642574,2.3669333541988613
42.4498186611,2.62632454224,3.1813361611876987
45.1126240159,3.41043296989,43.47826086956522
47.0404133279,4.01572442394,4.573170731707317
50.2820675827,3.11314479871,0.3147623544224111
47.7134820734,-1.137864787,12.422360248447205
49.370833099,2.76400949363,1.8148820326678765
50.981590247,2.34855524915,0.9220839096357769
48.0478451698,3.3370553938,1.287001287001287
43.5222602975,0.0972571471232,13.88888888888889
50.6913797537,2.8797155328,0.3468208092485549
48.9805568845,3.01556654649,0.8136696501220505
